Source,Target,Weight
tendutamang2033,8,1
PawanPawankumar-km8mf,8,1
tommypappas6949,8,1
colegreenleaf2911,8,1
beyondthestars4299,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
iEaxy-_-,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
patrickcerta4998,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
YouHaveNoKnowledge,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
sarkhoshsarkhosh2303,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
tigarsparent6956,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
user-wg7bb3kp7z,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
Fallout_1546,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
ajabarkhil1,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
KELOEBAN,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
drkirankishore5265,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
garyschultz883,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
dr.dhavalpatel21,🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,1
reggiereg1953,Really?,1
dunnkruger8825,Really?,1
johndoe2433,Really?,1
ho-ux8rm,Really?,1
rakia66,Really?,1
steadfast156,Really?,1
oscarcorreia9742,Really?,1
eon-x9690,Really?,1
orlandofabrique7054,Really?,1
pravinjadhav938,I love russia,1
DavideLangBart,I love russia,1
PrethiirrajRayh-bw5bk,I love russia,1
zinounasri6782,I love russia,1
qataroudhouse4008,I love russia,1
alexandrucojan3200,I love russia,1
obedkanglom935,I love russia,1
russian_merica,Слава России 🇷🇺🇷🇺🇷🇺,1
user-yo7ws2xj1n,Слава России 🇷🇺🇷🇺🇷🇺,1
user-jk1lm7gh5c,Слава России 🇷🇺🇷🇺🇷🇺,1
Galaxy-dd8so,Слава России 🇷🇺🇷🇺🇷🇺,1
canalobanov9752,Слава России 🇷🇺🇷🇺🇷🇺,1
PAT0300,Слава России 🇷🇺🇷🇺🇷🇺,1
user-in4hi6zc2b,Слава России 🇷🇺🇷🇺🇷🇺,1
you2716,Слава России 🇷🇺🇷🇺🇷🇺,1
user-qk8zn6dl9o,Слава России 🇷🇺🇷🇺🇷🇺,1
Turist3105,Слава России 🇷🇺🇷🇺🇷🇺,1
user-fo8im3ph6g,Слава России 🇷🇺🇷🇺🇷🇺,1
ramswrupsingh385,Jai Hind,1
chirantanojha80,Jai Hind,1
azharhashmi1948,Jai Hind,1
sonukumaryadav9400,Jai Hind,1
RaviKumar-oo9sx,Jai Hind,1
jaiveersharmasharma1107,Jai Hind,1
sureshbansal9516,Jai Hind,1
trippyr2388,Jai Hind,1
harsharmymotivation1467,Jai Hind,1
thakurmunda3802,Jai Hind,1
SMARTNESs18,Jai Hind,1
ChandanPutel1,Jai Hind,2
rohitgameing6876,Jai Hind,1
bhoopendrasharma9184,Jai Hind,1
yatinrathod2878,Jai Hind,1
prasadmhatre4483,Jai Hind,1
healthguy79,Long Live Russia 🇷🇺,1
suneelk3439,Long Live Russia 🇷🇺,1
glennryan9770,Long Live Russia 🇷🇺,1
flz9231,Long Live Russia 🇷🇺,1
mr_afraz,Long Live Russia 🇷🇺,1
smloneshahid,Long Live Russia 🇷🇺,1
Lithuania8634,who cares,1
jaywantswar,who cares,1
yaronbrecher7397,who cares,1
agethauno6592,who cares,1
codex5300,who cares,1
brettconnor1959,who cares,1
PinkPoo,Russia is the best,1
duldulghari6996,Russia is the best,1
abbadaki1428,Russia is the best,1
umeshpatel8928,Russia is the best,1
youngzeke1292,Russia is the best,1
Rijanputra88,Russia is the best,1
Maca11,Russia is the best,1
harsukhbharga129,Na,1
sumitpatel2465,Na,1
Honey021,Na,1
souravmishra9200,Na,1
GursherSingh-hb5me,Na,1
VeerRaval-hz5fd,Na,1
adityaverma0522,Nhi,1
ASL10-ls8on,Nhi,1
teenagers4814,Nhi,1
ajiteshparashar7421,Nhi,1
Argentum.no.1,Nhi,1
vaibhavbandgar-ey2hg,Nhi,1
hasibulali1363,Nhi,1
sauravrajput854,Nhi,1
bhupeshpaliwal8036,Nhi,1
anantgupta3703,Nhi,1
RakeshKumar-hl4pz,Nhi,1
NITINGupta-nr2lh,Nhi,1
neetaagrawal-pz2qy,Nhi,1
mdSonu-sx1cz,Nhi,1
dummygst4373,Nhi,1
user-vi5qt7qj1f,Nhi,1
FUNNY_VIDEOS1815,Nhi,1
deepakjain5542,Nhi,1
KAUSIKPAUL111,Nhi,1
akashkhurja,Nhi,1
GR_GHOST,Nhi,1
thebhaiyu64,Nhi,1
saklennm,Nhi,1
av231ug,Nhi,1
yaminmansuri1461,Putin is right,1
user-ee2em4te8f,Putin is right,1
gagandeepsingla4959,Putin is right,1
torbjrnmelbye6823,Putin is right,1
user-it7tb6bi3o,Putin is right,1
user-uo2er7ye3v,Putin is right,1
dharamraj5540,Putin is right,1
gisabe123,Putin is right,1
maser525,Putin is right,1
shantanusuman8023,Putin is right,1
mdsajidsahnawaz3492,Putin is right,1
robsonlunar8161,NO,1
smokedperch,NO,1
archiecanon4528,NO,1
jayashreesahoo3003,NO,1
user-ly1eg5nz2l,NO,1
user-sm6eu4mh1i,NO,1
mbemba1390,NO,1
warriorforyah777,NO,1
rufusdurham8395,Never,1
darrenchristian141,Never,1
PushpanshuRatnakar2,Never,1
baveahmed6616,Never,1
user-sc3kn2rg1u,Never,1
uw3r3almostajillsandwich80,Never,1
MrKareemtaylor,no,1
chelsea-marievaleri182,no,1
GlassesAndCoffeeMugs,no,1
kikijanuarizky1947,no,1
m7h565,no,1
yashkachare4195,no,1
uqoF,no,1
hype258,no,1
user-hr2vd8yk3x,no,1
ramkrushnarakate9779,Big fan sir,1
MaazShaikh-yq9py,Big fan sir,1
bamdebbc5915,Big fan sir,1
sauravsingh-25,Big fan sir,1
SkHussain-vlog,Big fan sir,1
twnfgaming8853,Big fan sir,1
iseeyouok3854,It's about time,1
EloyCavazos-dp2hh,It's about time,1
tedkizanis1679,It's about time,1
patrickjansen6541,It's about time,1
des2892,It's about time,1
joseescobedo7080,It's about time,1
RadeGoranovic,God Bless Russia !,6
RussianTroll-ie6gr,BS propaganda,1
ehowza4911,BS propaganda,1
kalamouala,BS propaganda,1
EdwardSnortin,BS propaganda,1
Tbob17,BS propaganda,1
aldeventos,BS propaganda,1
dessmith7658,Go Russia 🇷🇺,1
vitaliy3797,Go Russia 🇷🇺,1
ReneSalinas-ev9rb,Go Russia 🇷🇺,1
conspiracytherapist1869,Go Russia 🇷🇺,1
robfisher3578,Go Russia 🇷🇺,1
timothykunkle4577,Go Russia 🇷🇺,1
mikayelazroyan2621,Go Russia 🇷🇺,1
jmh557,Go Russia 🇷🇺,1
seanmopesu,Go Russia 🇷🇺,1
usamakhokhar768,Go Russia 🇷🇺,1
kristalsinda8056,Go Russia 🇷🇺,1
masivcock3500,Go Russia 🇷🇺,1
Adcabrer,Go Russia 🇷🇺,1
alexanderthefirst6002,Go Russia 🇷🇺,1
gooel,Go Russia 🇷🇺,1
Nicktrubadur,Slava Ukraina 🇺🇦,1
johnnyxp64,Slava Ukraina 🇺🇦,1
syem1698,Slava Ukraina 🇺🇦,1
kristinaohman6785,Slava Ukraina 🇺🇦,1
mv_5878,Slava Ukraina 🇺🇦,1
jackreacher7137,Slava Ukraina 🇺🇦,1
firstklassmemories4977,Good information,1
bijo6041,Good information,1
sreenivasannair504,Good information,1
palakpunamiya2291,Good information,1
doralamontagne3231,Good information,1
absalmarketing9199,Good information,1
shantophilip8066,Good information,1
hearstzhang3881,Good information,1
ashun2275,Good information,1
chandrikapp946,Good information,1
MaNiChOxX,TRUMP 2024!,1
mikeshomin8144,TRUMP 2024!,1
mttmmedia,TRUMP 2024!,1
meethekingsomeday4866,TRUMP 2024!,1
cherylobrien2350,TRUMP 2024!,1
melonydorman9780,TRUMP 2024!,1
dima9171,Great work!,1
DragosBulugean,Great work!,1
josephdaut103,Great work!,1
pastorDbow,Great work!,1
emilburac2922,Great work!,1
gentibrahushaj2569,Great work!,1
dmitryshibanov9761,Great work!,1
cyberplayzff,second,1
aswadkhan3176,second,1
pilotspots777,second,1
daudrangrez5001,second,1
teachertube9750,second,1
user-hl1dq7nh4d,second,1
_kotuk_7093,Good!!!,1
southerncharm1382,Good!!!,1
jorgebravo4544,Good!!!,1
PopCultureCarnivore1,Good!!!,1
rogernava3295,Good!!!,1
TheUnknownforu,Good!!!,1
craigstevens8098,Lock him up,1
walterhankins6882,Lock him up,1
migmadmarine,Lock him up,1
One.--,Lock him up,1
harveybrown37,Lock him up,1
aliveinheels4540,Lock him up,1
CritterSitterofCary,Lock him up,1
shaunmcisaac782,Lock him up,1
kenfox777,Lock him up,1
NegaGebreanenya,Lock him up,1
webnovice2012,Lock him up,1
mjau65,Lock him up,1
daanvlaar,Lock him up,1
davidventura985,Lock him up,1
annelikindlund9183,Lock him up,1
ValleyFeast,Good riddance,1
s2coverlive457,Good riddance,1
zacsufie4860,Good riddance,1
tony9305,Good riddance,1
Namealreadyinsue,Good riddance,1
pedromas55pm,Good riddance,1
nikom5856,Good riddance,1
whodafukarweetribe,Good riddance,1
tezzingtonsir28,Good riddance,1
Wolky324,Go Russia!!!,1
alainrivard7390,Go Russia!!!,1
miguelgonzales8887,Go Russia!!!,1
blackspider9350,Go Russia!!!,1
JohnTVian,Go Russia!!!,1
meier259,Go Russia!!!,1
jagrench62,American propaganda,1
igoraleksandrovic-,American propaganda,1
eddiespagetti8395,American propaganda,1
p.m3204,American propaganda,1
blameyou3342,American propaganda,1
marinavlajic9692,American propaganda,1
PTS156,Fake war,1
mikeogden5256,Fake war,1
anakin_piewalker1458,Fake war,1
Doug_Hefernen,Fake war,1
ginarobles6608,Fake war,1
PeakyBlinder,Fake war,1
KRAU5555,Fake war,1
pouel4136,Fake war,1
Seismicnuts000,Fake war,1
joecoollp,Fake war,1
NateShiesty_,Fake war,1
KickerH,Fake war,1
Arkusthegreat,Fake war,1
kaashee,Fake war,1
dougfleming2099,Fake war,1
boobiegame1095,Fake war,1
bitcoinbloodsandcryptocripscry,Fake war,1
Janeliker,https://youtu.be/JrMiSQAGOS4,1
funky.poltek,https://youtu.be/JrMiSQAGOS4,1
genimanyazewal4933,https://youtu.be/JrMiSQAGOS4,1
curtishagley6882,https://youtu.be/JrMiSQAGOS4,1
davep9358,https://youtu.be/JrMiSQAGOS4,1
simonaa504,https://youtu.be/JrMiSQAGOS4,1
AleStolt,https://youtu.be/JrMiSQAGOS4,1
omarsarr2170,https://youtu.be/JrMiSQAGOS4,1
mattmayor2628,https://youtu.be/JrMiSQAGOS4,1
j_freeman3230,https://youtu.be/JrMiSQAGOS4,1
christopherjohnson7613,https://youtu.be/JrMiSQAGOS4,1
springheadman,https://youtu.be/JrMiSQAGOS4,1
nhatnguyend2282,https://youtu.be/JrMiSQAGOS4,1
elenash1030,https://youtu.be/JrMiSQAGOS4,1
ajit8,https://youtu.be/JrMiSQAGOS4,1
ednajeanamos7224,Praying for Ukraine,1
trendingtopicstoday,Praying for Ukraine,1
blagoevski336,Praying for Ukraine,1
KayVgKatTV,Praying for Ukraine,1
ninayaneva,Praying for Ukraine,1
sylvestadipila8666,Praying for Ukraine,1
yoyu1489,Praying for Ukraine,1
winnienakiyingi2220,Praying for Ukraine,1
AASSXIF-sy4ie,☮️,1
lalilohaha,☮️,1
ottoneiii4353,☮️,1
megamine2003,☮️,1
user-ng9gy4rn3j,☮️,1
michaelvrede8814,☮️,1
bababoui5214,☮️,1
martinhumble,☮️,1
zozocreek8327,☮️,1
dred1978rus,Россия вперёд,1
dima-gf9vm,Россия вперёд,2
user-iv3hp3jr8n,Россия вперёд,1
davidtolmachev6765,Россия вперёд,1
user-sm2xm6bd8m,Россия вперёд,1
user-lw1ct1xt7x,Россия вперёд,1
peterpeter2371,Россия вперёд,1
LoveYou-gm7zf,Россия вперёд,1
user-fy3jn6mw1p,Россия вперёд,1
pamelanorris8179,Great job!,1
patrickfiorito,Great job!,1
mariann.1980,Great job!,1
samsoordost1466,Great job!,1
rbnblus4,Great job!,1
dave6838,Great job!,1
aboutukraine-qw9zt,Great job!,1
diegcel,Great job!,1
SoniaMorales-bj4ye,Great job!,1
lrrprangerglenn,Great job!,1
nochybanieraczej2307,Great job!,1
drolds6522,Great job!,1
Peacedragon-rp4in,Great job!,1
user-jr6nq3yh3j,Слава России !,3
nebojsastanojevic6245,Слава России !,1
user-db3du5ni6g,Слава России !,1
imyimyii,Слава России !,1
user-gu1om7cm4i,Слава России !,1
Moskva715,Слава России !,1
Lesha_channle,🇷🇺🤝🇺🇦,1
Ozy_2,🇷🇺🤝🇺🇦,1
azizah6960,🇷🇺🤝🇺🇦,1
medisetiawan3701,🇷🇺🤝🇺🇦,1
user-uy1vj1hu5m,🇷🇺🤝🇺🇦,1
Lomka_top,🇷🇺🤝🇺🇦,1
EGGEL_GAMES,🇷🇺🤝🇺🇦,1
karasikproYT-_-,🇷🇺🤝🇺🇦,1
reenathounaojam8472,🇷🇺🤝🇺🇦,1
marilyndezier2700,🇷🇺🤝🇺🇦,1
user-ex9ew6gj5n,🇷🇺🤝🇺🇦,1
anggunrisa7108,🇷🇺🤝🇺🇦,1
raffasyabudiman3945,🇷🇺🤝🇺🇦,1
user-fv5np9qs3g,🇷🇺🤝🇺🇦,1
lionsevice7216,🇷🇺🤝🇺🇦,1
user-xq2gw4gv6y,🇷🇺🤝🇺🇦,1
Selena-ox3ln,🇷🇺🤝🇺🇦,1
ekyjarot6437,🇷🇺🤝🇺🇦,1
funnymackerel9432,🇷🇺🤝🇺🇦,1
MurMurchik10k,🇷🇺🤝🇺🇦,1
Frogyinvr,🇷🇺🤝🇺🇦,1
Zalka1945,🇷🇺🤝🇺🇦,1
user-jf5cx9lb5q,🇷🇺🤝🇺🇦,1
idkbruh4775,🇷🇺🤝🇺🇦,1
artnik6349,🇷🇺🤝🇺🇦,1
kristiinatalonpoika4739,🇷🇺🤝🇺🇦,1
titindewi3700,🇷🇺🤝🇺🇦,1
pavellord2216,🇷🇺🤝🇺🇦,1
darelllucyanolujanleon,🇷🇺🤝🇺🇦,1
user-pg9qd8lo3k,🇷🇺🤝🇺🇦,1
jazethduenas8067,🇷🇺🤝🇺🇦,1
marcosmolina1276,🇷🇺🤝🇺🇦,1
yousufali5136,🇷🇺🤝🇺🇦,1
IRage-lq8yh,🇷🇺🤝🇺🇦,1
khaikhai2500,🇷🇺🤝🇺🇦,1
RamaBilqis-zb5qx,🇷🇺🤝🇺🇦,1
Anto-juega-gacha,🇷🇺🤝🇺🇦,1
seime7457,🇷🇺🤝🇺🇦,1
PivnoyMaestro,🇷🇺🤝🇺🇦,1
user-wi6zk4es3w,🇷🇺🤝🇺🇦,1
AstraI,Heroes,1
Abdullahifiigaay,Heroes,1
jimjones1130,Heroes,1
chanwtv,Heroes,1
ivanicabratulic9297,Heroes,1
thiagolr1219,Heroes,1
barsnack7999,Heroes,1
Alex26194,Heroes,1
kimikoojima8514,😢😢😢😢😢😢😢,1
sirleypereira6204,😢😢😢😢😢😢😢,1
estelamejia9109,😢😢😢😢😢😢😢,1
eymenkenc4180,😢😢😢😢😢😢😢,1
teninkone7757,😢😢😢😢😢😢😢,1
serdarabdurasidoglu4421,😢😢😢😢😢😢😢,1
bucsnation1976,😢😢😢😢😢😢😢,1
Sssr488,😢😢😢😢😢😢😢,1
user-up8wo1rs6t,😢😢😢😢😢😢😢,1
ceciliasalomao6319,😢😢😢😢😢😢😢,1
user-cg9do4ob1b,😢😢😢😢😢😢😢,1
umityildirim6611,😢😢😢😢😢😢😢,1
Tazagul85,😢😢😢😢😢😢😢,1
fantomas873,😢😢😢😢😢😢😢,1
borisjunior3724,🥺🥺🥺,1
buddhalama3301,🥺🥺🥺,1
mydjmode,🥺🥺🥺,1
JohnnYcz3,🥺🥺🥺,1
gamerbelike837,🥺🥺🥺,1
user-xk2jy6dr2y,🥺🥺🥺,1
Tahganggahpavlogs,🥺🥺🥺,1
rubensagrero7832,🥺🥺🥺,1
fanimation_ch,🥺🥺🥺,1
shanthi1257,🥺🥺🥺,1
AnAMaria-ns1yz,🥺🥺🥺,1
alainrivard7390,😪,1
juancarlosalbertorivera9916,😪,1
novavega7394,😪,1
irinakenchxadze8160,😪,1
fardoshnassor7847,😪,1
kirstymiller9332,😪,2
criscoiffeur9747,😪,2
carltongill2607gb1,😪,1
vincydelsekene9724,😪,1
qwasd0r,R.I.P.,1
monikazygala88,R.I.P.,1
stephenmcguire1935,R.I.P.,1
SACREDFlRE,R.I.P.,1
user-lo9oh2is1n,R.I.P.,1
slawomirdroga4558,R.I.P.,2
aaaabc1796,R.I.P.,1
AJChacon,R.I.P.,1
catjablom9538,🌹,1
renjithrenjith8187,🌹,1
roadandmusic1109,🌹,1
joseantonioandreusanz3438,🌹,1
hoseinmoghdm3000,🌹,1
robertkomanec2028,🌹,1
jeffhardy4762,GOD BLESS UKRAINE,1
esteralmojuela9018,GOD BLESS UKRAINE,1
Gabrielcastro-cc3qy,GOD BLESS UKRAINE,1
arnulfotesorero5641,GOD BLESS UKRAINE,1
chrisgrant4322,GOD BLESS UKRAINE,1
cynthiawilson5066,GOD BLESS UKRAINE,1
Juanitojtc,rip,1
vinnyersaby1258,rip,1
user-br5oo2op3q,rip,1
bleus4519,rip,1
eymanazari7022,rip,1
hellofurend,rip,1
wienerschnitzel186,rip,1
AndyGraumann1,rip,1
IstvanDrSoos,rip,1
marilynbables8071,God bless Ukraine.,1
bigfoottoo2841,God bless Ukraine.,1
TheClann1,God bless Ukraine.,1
catherinel.4857,God bless Ukraine.,1
richiepaul08,God bless Ukraine.,1
rallyupp,God bless Ukraine.,1
johnkwasnik55,God bless Ukraine.,1
akwasiowusuansah6329,God bless Ukraine.,1
paulmarks8979,God bless Ukraine.,1
m.sch.9937,God bless Ukraine.,1
julianrivas1224,Comment,4
spaz13b,Comment,1
tazzman1111,Comment,1
Danielbro29,Comment,1
jakeparkin5961,Comment,1
theanimefan4413,Comment,1
hillhill9871,Comment,1
Kkyxqzaq,Comment,1
NewOrleansSeptember,Comment,1
johanlarsson8671,Comment,1
Trentmou,Comment,1
DCD8819,Comment,1
Captain_Copenhagen,Slava Ukraini 🇺🇦🇩🇰🇺🇦❤️🇺🇦🇩🇰🇺🇦,6
orcahang21,God 💪 Bless 👊 Ukraine 🇺🇦,10
monkeyboy8424,"Remember, Zelensky and the arrogant West refused to talk with Putin BEFORE the war. Instead, Ukraine continued to bombard the Donbas with missiles, killing civilians.",6
toriqulislam1951,Long live Russia.,1
keretamalam1475,Long live Russia.,1
munafghori4052,Long live Russia.,1
Whatevea589,Long live Russia.,1
zoltan-atillaungor365,Long live Russia.,1
oldgoods23.,Long live Russia.,1
AbidKhan-km1qm,Long live Russia.,1
tiploum59,Long live Russia.,1
d.t.4523,"Thank you. Keep working, good luck.",13
rohnewajt25twz27,👍🇺🇦,1
mercmer....,👍🇺🇦,1
janjennissen,👍🇺🇦,1
user-tf4in8qi8h,👍🇺🇦,1
armandomercado2248,👍🇺🇦,1
kinwingwu6442,👍🇺🇦,1
armchairwanderer1287,👍🇺🇦,3
markedevold1261,👍🇺🇦,4
1971KTM,👍🇺🇦,1
raviprasad7418,Stand with Ukraine,1
drob2793,Stand with Ukraine,1
JimmiAlli,Stand with Ukraine,1
noregret1599,Stand with Ukraine,1
vriusxi5940,Stand with Ukraine,1
chinmaypujari8597,Stand with Ukraine,1
servidig483,Stand with Ukraine,1
frankcharlie1066,Stand with Ukraine,1
forjazznjava,Stand with Ukraine,1
sansan2591,Stand with Ukraine,1
davidmann7316,Stand with Ukraine,1
pktang6927,Stand with Ukraine,1
stefansorto9429,Slava Ukrani,1
SusanTheChoosen,Slava Ukrani,1
80RedRock,Slava Ukrani,1
pdxpete48,Slava Ukrani,1
lastofthe4horsemen279,Slava Ukrani,1
xombiemike,Slava Ukrani,1
anthondeutsch3133,Thank u,1
ashiksvideo8210,Thank u,1
eugeniotejeda-oy7oh,Thank u,1
carlylelaurent9435,Thank u,1
isajosephisajoseph9724,Thank u,1
kosyakovna,Thank u,1
SujinaMeghna,Thank u,1
thesohan00slg,Outstanding,1
jerrymiles7804,Outstanding,1
davidrobertson2735,Outstanding,1
johnraba9322,Outstanding,1
simonbanks3058,Outstanding,1
MrYashka12,Outstanding,1
KamalGabry,Outstanding,1
ishwarhutti3507,Outstanding,1
milansekularac6196,Outstanding,1
annedonnellan6876,Outstanding,1
louishysmith6015,Outstanding,1
wiwwwwww,I see dead people,1
Prienen,I see dead people,1
hallojutuhb9071,I see dead people,1
DianaLitvin,I see dead people,1
neilknightley4703,I see dead people,1
xModerax,I see dead people,1
